Main_Title,Sub_Title,Venue,Fees,Date
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,London - UK,"$ 5,950",23 - 27 Nov 2026
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,Abu Dhabi - UAE,"$ 5,950",21 - 25 Dec 2026
E-Procurement,The digital Transformation in Procurement,Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
E-Procurement,The digital Transformation in Procurement,Berlin - Germany,"$ 5,950",06 - 10 Apr 2026
E-Procurement,The digital Transformation in Procurement,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
E-Procurement,The digital Transformation in Procurement,Singapore City - Singapore,"$ 5,950",13 - 17 Jul 2026
E-Procurement,The digital Transformation in Procurement,London - UK,"$ 5,950",19 - 23 Oct 2026
Certified Supply Chain Analyst,Leveraging Analytics for the Supply Chain Optimization,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
Certified Supply Chain Analyst,Leveraging Analytics for the Supply Chain Optimization,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Certified Supply Chain Analyst,Leveraging Analytics for the Supply Chain Optimization,Dubai - UAE,"$ 5,950",28 Sep - 02 Oct 2026
Certified Supply Chain Analyst,Leveraging Analytics for the Supply Chain Optimization,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
Certified Supply Chain Analyst,Leveraging Analytics for the Supply Chain Optimization,Online,"$ 3,950",19 - 23 Oct 2026
Best Practices for Optimizing Warehouse Safety,Keeping Warehouse Workers Injury Free,London - UK,"$ 5,950",03 - 07 Nov 2025
Best Practices for Optimizing Warehouse Safety,Keeping Warehouse Workers Injury Free,London - UK,"$ 5,950",04 - 08 May 2026
Best Practices for Optimizing Warehouse Safety,Keeping Warehouse Workers Injury Free,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Best Practices for Optimizing Warehouse Safety,Keeping Warehouse Workers Injury Free,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Best Practices for Optimizing Warehouse Safety,Keeping Warehouse Workers Injury Free,London - UK,"$ 5,950",02 - 06 Nov 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",24 - 28 Nov 2025
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Kigali - Rwanda,"$ 5,950",26 - 30 Jan 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,London - UK,"$ 5,950",13 - 17 Apr 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",01 - 05 Jun 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Kigali - Rwanda,"$ 5,950",22 - 26 Jun 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Cairo - Egypt,"$ 5,950",10 - 14 Aug 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,London - UK,"$ 5,950",28 Sep - 02 Oct 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",23 - 27 Nov 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Online,"$ 3,950",28 Sep - 02 Oct 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",08 - 12 Dec 2025
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",23 - 27 Mar 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Riyadh - Saudi Arabia,"$ 5,950",15 - 19 Jun 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",27 - 31 Jul 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Amsterdam - The Netherlands,"$ 5,950",28 Sep - 02 Oct 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",07 - 11 Dec 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$ 3,950",17 - 21 Nov 2025
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$ 3,950",08 - 12 Dec 2025
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$ 3,950",27 - 31 Jul 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$ 3,950",07 - 11 Dec 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",03 - 07 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",24 - 28 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",06 - 10 Apr 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Houston - USA,"$ 7,950",27 Apr - 01 May 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",01 - 05 Jun 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich - Switzerland,"$ 5,950",06 - 10 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",02 - 06 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",03 - 07 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",06 - 10 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",02 - 06 Nov 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Amman - Jordan,"$ 5,950",17 - 21 Nov 2025
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Milan - Italy,"$ 5,950",19 - 23 Oct 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Online,"$ 3,950",29 Jun - 03 Jul 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Online,"$ 3,950",19 - 23 Oct 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Abu Dhabi - UAE,"$ 5,950",10 - 14 Aug 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,London - UK,"$ 5,950",17 - 21 Aug 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Lisbon - Portugal,"$ 5,950",07 - 11 Sep 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$ 3,950",09 - 13 Nov 2025
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$ 3,950",22 - 26 Dec 2025
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$ 3,950",20 - 24 Apr 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$ 3,950",09 - 13 Nov 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",10 - 14 Nov 2025
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",23 - 27 Mar 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",09 - 13 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",03 - 07 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",24 - 28 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Houston - USA,"$ 7,950",27 Apr - 01 May 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",01 - 05 Jun 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich - Switzerland,"$ 5,950",06 - 10 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",02 - 06 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",03 - 07 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",06 - 10 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",02 - 06 Nov 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Amman - Jordan,"$ 5,950",17 - 21 Nov 2025
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Milan - Italy,"$ 5,950",19 - 23 Oct 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Online,"$ 3,950",29 Jun - 03 Jul 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Online,"$ 3,950",19 - 23 Oct 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Cairo - Egypt,"$ 5,950",02 - 06 Feb 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Dubai - UAE,"$ 5,950",27 Apr - 01 May 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Amsterdam - The Netherlands,"$ 5,950",06 - 10 Jul 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,London - UK,"$ 5,950",31 Aug - 04 Sep 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
Procurement Management Professional,N/A,London - UK,"$ 5,950",01 - 05 Dec 2025
Procurement Management Professional,N/A,Dubai - UAE,"$ 5,950",13 - 17 Apr 2026
Procurement Management Professional,N/A,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Procurement Management Professional,N/A,Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Procurement Management Professional,N/A,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
Procurement Management Professional,N/A,Online,"$ 3,950",01 - 05 Dec 2025
Procurement Management Professional,N/A,Online,"$ 3,950",19 - 23 Jan 2026
Procurement Management Professional,N/A,Online,"$ 3,950",31 Aug - 04 Sep 2026
Masterclass on Emerging Technologies in Procurement and Supply Chain,Navigating Digital Disruption,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Masterclass on Emerging Technologies in Procurement and Supply Chain,Navigating Digital Disruption,London - UK,"$ 5,950",13 - 17 Apr 2026
Masterclass on Emerging Technologies in Procurement and Supply Chain,Navigating Digital Disruption,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Masterclass on Emerging Technologies in Procurement and Supply Chain,Navigating Digital Disruption,London - UK,"$ 5,950",10 - 14 Aug 2026
Masterclass on Emerging Technologies in Procurement and Supply Chain,Navigating Digital Disruption,London - UK,"$ 5,950",05 - 09 Oct 2026
Masterclass on Emerging Technologies in Procurement and Supply Chain,Navigating Digital Disruption,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,Riyadh - Saudi Arabia,"$ 5,950",20 - 24 Apr 2026
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,London - UK,"$ 5,950",04 - 08 May 2026
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,London - UK,"$ 5,950",17 - 21 Aug 2026
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,Dubai - UAE,"$ 5,950",19 - 23 Oct 2026
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,Online,"$ 3,950",06 - 10 Jul 2026
Supply Chain Risk Management,How to Manage Operational and Disruptive Risks and Tame the Uncertainty in Supply Chain,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Supply Chain Risk Management,How to Manage Operational and Disruptive Risks and Tame the Uncertainty in Supply Chain,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Supply Chain Risk Management,How to Manage Operational and Disruptive Risks and Tame the Uncertainty in Supply Chain,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
The Challenge of Globalisation,Opportunity and Threat in World Markets,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
The Challenge of Globalisation,Opportunity and Threat in World Markets,London - UK,"$ 5,950",06 - 10 Jul 2026
The Challenge of Globalisation,Opportunity and Threat in World Markets,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",03 - 07 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",24 - 28 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",06 - 10 Apr 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Houston - USA,"$ 7,950",27 Apr - 01 May 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",01 - 05 Jun 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich - Switzerland,"$ 5,950",06 - 10 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",02 - 06 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",03 - 07 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",06 - 10 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",02 - 06 Nov 2026
Optimising Supply Chain and Procurement Under Local Content Management,Practical Strategies for Enhancing Procurement Practices,Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
Optimising Supply Chain and Procurement Under Local Content Management,Practical Strategies for Enhancing Procurement Practices,London - UK,"$ 5,950",06 - 10 Jul 2026
Optimising Supply Chain and Procurement Under Local Content Management,Practical Strategies for Enhancing Procurement Practices,Vienna - Austria,"$ 5,950",19 - 23 Oct 2026
Optimising Supply Chain and Procurement Under Local Content Management,Practical Strategies for Enhancing Procurement Practices,Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",03 - 07 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",24 - 28 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Houston - USA,"$ 7,950",27 Apr - 01 May 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",01 - 05 Jun 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich - Switzerland,"$ 5,950",06 - 10 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",02 - 06 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",03 - 07 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",06 - 10 Jul 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",02 - 06 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",03 - 07 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",24 - 28 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",06 - 10 Apr 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Houston - USA,"$ 7,950",27 Apr - 01 May 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",01 - 05 Jun 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich - Switzerland,"$ 5,950",06 - 10 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",02 - 06 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",23 - 27 Nov 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",03 - 07 Nov 2025
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",06 - 10 Jul 2026
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$ 3,950",02 - 06 Nov 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Cairo - Egypt,"$ 5,950",02 - 06 Feb 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Dubai - UAE,"$ 5,950",27 Apr - 01 May 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Amsterdam - The Netherlands,"$ 5,950",06 - 10 Jul 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,London - UK,"$ 5,950",31 Aug - 04 Sep 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London - UK,"$ 5,950",03 - 07 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi - UAE,"$ 5,950",24 - 28 Nov 2025
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
