Main_Title,Sub_Title,Venue,Fees,Date
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",London - UK,"$ 5,950",15 - 19 Dec 2025
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",Paris - France,"$ 5,950",12 - 16 Jan 2026
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",Geneva - Switzerland,"$ 5,950",20 - 24 Apr 2026
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",London - UK,"$ 5,950",27 Apr - 01 May 2026
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",London - UK,"$ 5,950",13 - 17 Jul 2026
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",Amsterdam - The Netherlands,"$ 5,950",17 - 21 Aug 2026
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",Paris - France,"$ 5,950",19 - 23 Oct 2026
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",New York - USA,"$ 7,950",16 - 20 Nov 2026
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",London - UK,"$ 5,950",14 - 18 Dec 2026
Leadership - Masterclass,"Obtaining Success with Your Organization’s People, Processes and Procedures",Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Executive Challenge,N/A,London - UK,"$ 5,950",17 - 21 Nov 2025
Executive Challenge,N/A,Barcelona - Spain,"$ 5,950",15 - 19 Dec 2025
Executive Challenge,N/A,Oslo - Norway,"$ 5,950",26 - 30 Jan 2026
Executive Challenge,N/A,Paris - France,"$ 5,950",23 - 27 Mar 2026
Executive Challenge,N/A,Oslo - Norway,"$ 5,950",08 - 12 Jun 2026
Executive Challenge,N/A,London - UK,"$ 5,950",06 - 10 Jul 2026
Executive Challenge,N/A,Barcelona - Spain,"$ 5,950",31 Aug - 04 Sep 2026
Executive Challenge,N/A,Amsterdam - The Netherlands,"$ 5,950",05 - 09 Oct 2026
Executive Challenge,N/A,London - UK,"$ 5,950",16 - 20 Nov 2026
Executive Challenge,N/A,Barcelona - Spain,"$ 5,950",14 - 18 Dec 2026
Executive Challenge,N/A,London - UK,"$ 5,950",17 - 21 Nov 2025
Executive Challenge,N/A,Barcelona - Spain,"$ 5,950",15 - 19 Dec 2025
Executive Challenge,N/A,Oslo - Norway,"$ 5,950",26 - 30 Jan 2026
Executive Challenge,N/A,Paris - France,"$ 5,950",23 - 27 Mar 2026
Executive Challenge,N/A,Oslo - Norway,"$ 5,950",08 - 12 Jun 2026
Executive Challenge,N/A,London - UK,"$ 5,950",06 - 10 Jul 2026
Executive Challenge,N/A,Barcelona - Spain,"$ 5,950",31 Aug - 04 Sep 2026
Executive Challenge,N/A,Amsterdam - The Netherlands,"$ 5,950",05 - 09 Oct 2026
Executive Challenge,N/A,London - UK,"$ 5,950",16 - 20 Nov 2026
Executive Challenge,N/A,Barcelona - Spain,"$ 5,950",14 - 18 Dec 2026
Corporate Stewardship Company Secretary,"Strengthening Governance, Compliance, and Ethical Leadership in Corporate Environments",London - UK,"$ 5,950",17 - 21 Nov 2025
Corporate Stewardship Company Secretary,"Strengthening Governance, Compliance, and Ethical Leadership in Corporate Environments",London - UK,"$ 5,950",16 - 20 Nov 2026
Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,New York - USA,"$ 13,900",17 - 28 Nov 2025
Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,London - UK,"$ 11,900",15 - 26 Dec 2025
Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,Geneva - Switzerland,"$ 11,900",20 Apr - 01 May 2026
Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,London - UK,"$ 11,900",27 Apr - 08 May 2026
Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,Amsterdam - The Netherlands,"$ 11,900",17 - 28 Aug 2026
Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,Paris - France,"$ 11,900",19 - 30 Oct 2026
Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,New York - USA,"$ 15,900",16 - 27 Nov 2026
Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,London - UK,"$ 11,900",14 - 25 Dec 2026
The Executive Management & Leadership Development Programme,"Expanding Your Communication, Emotional Intelligence and Strategic Planning Techniques",London - UK,"$ 14,000",17 - 28 Nov 2025
The Executive Management & Leadership Development Programme,"Expanding Your Communication, Emotional Intelligence and Strategic Planning Techniques",Dubai - UAE,"$ 14,000",15 - 26 Dec 2025
The Executive Management & Leadership Development Programme,"Expanding Your Communication, Emotional Intelligence and Strategic Planning Techniques",Amsterdam - The Netherlands,"$ 14,000",29 Dec - 09 Jan 2026
The Executive Management & Leadership Development Programme,"Expanding Your Communication, Emotional Intelligence and Strategic Planning Techniques",London - UK,"$ 14,000",26 Jan - 06 Feb 2026
The Executive Management & Leadership Development Programme,"Expanding Your Communication, Emotional Intelligence and Strategic Planning Techniques",Dubai - UAE,"$ 14,000",23 Mar - 03 Apr 2026
The Executive Management & Leadership Development Programme,"Expanding Your Communication, Emotional Intelligence and Strategic Planning Techniques",Dubai - UAE,"$ 14,000",15 - 26 Jun 2026
The Executive Management & Leadership Development Programme,"Expanding Your Communication, Emotional Intelligence and Strategic Planning Techniques",London - UK,"$ 14,000",24 Aug - 04 Sep 2026
The Executive Management & Leadership Development Programme,"Expanding Your Communication, Emotional Intelligence and Strategic Planning Techniques",Dubai - UAE,"$ 14,000",12 - 23 Oct 2026
The Executive Management & Leadership Development Programme,"Expanding Your Communication, Emotional Intelligence and Strategic Planning Techniques",London - UK,"$ 14,000",16 - 27 Nov 2026
The Executive Management & Leadership Development Programme,"Expanding Your Communication, Emotional Intelligence and Strategic Planning Techniques",Dubai - UAE,"$ 14,000",14 - 25 Dec 2026
The Executive Management & Leadership Development Programme,"Expanding Your Communication, Emotional Intelligence and Strategic Planning Techniques",Amsterdam - The Netherlands,"$ 14,000",28 Dec - 08 Jan 2027
Certified Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,New York - USA,"$ 13,900",17 - 28 Nov 2025
Certified Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,London - UK,"$ 11,900",15 - 26 Dec 2025
Certified Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,Geneva - Switzerland,"$ 11,900",20 Apr - 01 May 2026
Certified Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,London - UK,"$ 11,900",27 Apr - 08 May 2026
Certified Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,Amsterdam - The Netherlands,"$ 11,900",17 - 28 Aug 2026
Certified Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,Paris - France,"$ 11,900",19 - 30 Oct 2026
Certified Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,New York - USA,"$ 15,900",16 - 27 Nov 2026
Certified Leadership and Management Masterclass,Essential Approaches & Contributions to Organizational Success,London - UK,"$ 11,900",14 - 25 Dec 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Vienna - Austria,"$ 5,950",24 - 28 Nov 2025
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Paris - France,"$ 5,950",01 - 05 Dec 2025
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi - UAE,"$ 5,950",15 - 19 Dec 2025
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London - UK,"$ 5,950",02 - 06 Feb 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Milan - Italy,"$ 5,950",08 - 12 Jun 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Barcelona - Spain,"$ 5,950",27 - 31 Jul 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London - UK,"$ 5,950",24 - 28 Aug 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Rome - Italy,"$ 5,950",21 - 25 Sep 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",05 - 09 Oct 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Vienna - Austria,"$ 5,950",23 - 27 Nov 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Paris - France,"$ 5,950",30 Nov - 04 Dec 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi - UAE,"$ 5,950",14 - 18 Dec 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$ 3,950",08 - 12 Jun 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$ 3,950",21 - 25 Sep 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Paris - France,"$ 5,950",27 - 31 Oct 2025
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,New York - USA,"$ 6,950",24 - 28 Nov 2025
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,London - UK,"$ 5,950",22 - 26 Dec 2025
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Dubai - UAE,"$ 5,950",13 - 17 Apr 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Geneva - Switzerland,"$ 5,950",27 Apr - 01 May 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,London - UK,"$ 5,950",04 - 08 May 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Amsterdam - The Netherlands,"$ 5,950",24 - 28 Aug 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Paris - France,"$ 5,950",26 - 30 Oct 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,New York - USA,"$ 7,950",23 - 27 Nov 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,London - UK,"$ 5,950",21 - 25 Dec 2026
Board Secretary Masterclass,A Catalyst for Effective Board Governance,London - UK,"$ 5,950",24 - 28 Nov 2025
Board Secretary Masterclass,A Catalyst for Effective Board Governance,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Board Secretary Masterclass,A Catalyst for Effective Board Governance,Abu Dhabi - UAE,"$ 5,950",07 - 11 Sep 2026
Board Secretary Masterclass,A Catalyst for Effective Board Governance,London - UK,"$ 5,950",23 - 27 Nov 2026
Board Secretary Masterclass,A Catalyst for Effective Board Governance,Amsterdam - The Netherlands,"$ 5,950",21 - 25 Dec 2026
Board Secretary Masterclass,A Catalyst for Effective Board Governance,Online,"$ 3,950",24 - 28 Nov 2025
Board Secretary Masterclass,A Catalyst for Effective Board Governance,Online,"$ 3,950",23 - 27 Nov 2026
Maximizing Mental Agility,"Productivity, Creativity & Critical Thinking",Dubai - UAE,"$ 5,950",24 - 28 Nov 2025
Maximizing Mental Agility,"Productivity, Creativity & Critical Thinking",Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Maximizing Mental Agility,"Productivity, Creativity & Critical Thinking",London - UK,"$ 5,950",09 - 13 Feb 2026
Maximizing Mental Agility,"Productivity, Creativity & Critical Thinking",Dubai - UAE,"$ 5,950",27 Apr - 01 May 2026
Maximizing Mental Agility,"Productivity, Creativity & Critical Thinking",London - UK,"$ 5,950",08 - 12 Jun 2026
Maximizing Mental Agility,"Productivity, Creativity & Critical Thinking",Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
Maximizing Mental Agility,"Productivity, Creativity & Critical Thinking",London - UK,"$ 5,950",24 - 28 Aug 2026
Maximizing Mental Agility,"Productivity, Creativity & Critical Thinking",Dubai - UAE,"$ 5,950",28 Sep - 02 Oct 2026
Maximizing Mental Agility,"Productivity, Creativity & Critical Thinking",Dubai - UAE,"$ 5,950",23 - 27 Nov 2026
Maximizing Mental Agility,"Productivity, Creativity & Critical Thinking",London - UK,"$ 5,950",21 - 25 Dec 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Vienna - Austria,"$ 5,950",24 - 28 Nov 2025
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Paris - France,"$ 5,950",01 - 05 Dec 2025
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi - UAE,"$ 5,950",15 - 19 Dec 2025
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London - UK,"$ 5,950",02 - 06 Feb 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",06 - 10 Apr 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Milan - Italy,"$ 5,950",08 - 12 Jun 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Barcelona - Spain,"$ 5,950",27 - 31 Jul 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London - UK,"$ 5,950",24 - 28 Aug 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Rome - Italy,"$ 5,950",21 - 25 Sep 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",05 - 09 Oct 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Vienna - Austria,"$ 5,950",23 - 27 Nov 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Paris - France,"$ 5,950",30 Nov - 04 Dec 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi - UAE,"$ 5,950",14 - 18 Dec 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$ 3,950",08 - 12 Jun 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$ 3,950",21 - 25 Sep 2026
Management - Masterclass,Improved Management through Leading-Edge Strategies,Paris - France,"$ 5,950",27 - 31 Oct 2025
Management - Masterclass,Improved Management through Leading-Edge Strategies,New York - USA,"$ 6,950",24 - 28 Nov 2025
Management - Masterclass,Improved Management through Leading-Edge Strategies,London - UK,"$ 5,950",22 - 26 Dec 2025
Management - Masterclass,Improved Management through Leading-Edge Strategies,Dubai - UAE,"$ 5,950",13 - 17 Apr 2026
Management - Masterclass,Improved Management through Leading-Edge Strategies,Geneva - Switzerland,"$ 5,950",27 Apr - 01 May 2026
Management - Masterclass,Improved Management through Leading-Edge Strategies,London - UK,"$ 5,950",04 - 08 May 2026
Management - Masterclass,Improved Management through Leading-Edge Strategies,Amsterdam - The Netherlands,"$ 5,950",24 - 28 Aug 2026
Management - Masterclass,Improved Management through Leading-Edge Strategies,Paris - France,"$ 5,950",26 - 30 Oct 2026
Management - Masterclass,Improved Management through Leading-Edge Strategies,New York - USA,"$ 7,950",23 - 27 Nov 2026
Management - Masterclass,Improved Management through Leading-Edge Strategies,London - UK,"$ 5,950",21 - 25 Dec 2026
Board Secretary Masterclass,A Catalyst for Effective Board Governance,London - UK,"$ 5,950",24 - 28 Nov 2025
Board Secretary Masterclass,A Catalyst for Effective Board Governance,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Board Secretary Masterclass,A Catalyst for Effective Board Governance,Abu Dhabi - UAE,"$ 5,950",07 - 11 Sep 2026
Board Secretary Masterclass,A Catalyst for Effective Board Governance,London - UK,"$ 5,950",23 - 27 Nov 2026
Board Secretary Masterclass,A Catalyst for Effective Board Governance,Amsterdam - The Netherlands,"$ 5,950",21 - 25 Dec 2026
Board Secretary Masterclass,A Catalyst for Effective Board Governance,Online,"$ 3,950",24 - 28 Nov 2025
Board Secretary Masterclass,A Catalyst for Effective Board Governance,Online,"$ 3,950",23 - 27 Nov 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",03 - 07 Nov 2025
The Senior Level Leadership Program,Leadership for Executives,Geneva - Switzerland,"$ 7,000",24 - 28 Nov 2025
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",29 Dec - 02 Jan 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",13 - 17 Apr 2026
The Senior Level Leadership Program,Leadership for Executives,Nice - France,"$ 7,000",25 - 29 May 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",06 - 10 Jul 2026
The Senior Level Leadership Program,Leadership for Executives,Munich - Germany,"$ 7,000",31 Aug - 04 Sep 2026
The Senior Level Leadership Program,Leadership for Executives,Amsterdam - The Netherlands,"$ 7,000",12 - 16 Oct 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",02 - 06 Nov 2026
The Senior Level Leadership Program,Leadership for Executives,Geneva - Switzerland,"$ 7,000",23 - 27 Nov 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",28 Dec - 01 Jan 2027
Building High Performance Board,Developing An Effective Board for Strategic Planning & Corporate Governance,Dubai - UAE,"$ 5,950",24 - 28 Nov 2025
Building High Performance Board,Developing An Effective Board for Strategic Planning & Corporate Governance,Dubai - UAE,"$ 5,950",23 - 27 Nov 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Prague - Czech Republic,"$ 15,000",03 - 14 Nov 2025
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Abu Dhabi - UAE,"$ 15,000",24 Nov - 05 Dec 2025
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London - UK,"$ 15,000",01 - 12 Dec 2025
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London - UK,"$ 15,000",18 - 29 May 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London - UK,"$ 15,000",06 - 17 Jul 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",New York - USA,"$ 15,900",07 - 18 Sep 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Vienna - Austria,"$ 15,000",14 - 25 Sep 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Dubai - UAE,"$ 15,000",21 Sep - 02 Oct 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Barcelona - Spain,"$ 15,000",05 - 16 Oct 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Prague - Czech Republic,"$ 15,000",02 - 13 Nov 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Abu Dhabi - UAE,"$ 15,000",23 Nov - 04 Dec 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London - UK,"$ 15,000",30 Nov - 11 Dec 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,London - UK,"$ 14,000",03 - 14 Nov 2025
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,Geneva - Switzerland,"$ 14,000",24 Nov - 05 Dec 2025
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,London - UK,"$ 14,000",13 - 24 Apr 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,Nice - France,"$ 14,000",25 May - 05 Jun 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,London - UK,"$ 14,000",06 - 17 Jul 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,Munich - Germany,"$ 14,000",31 Aug - 11 Sep 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,Amsterdam - The Netherlands,"$ 14,000",12 - 23 Oct 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,London - UK,"$ 14,000",02 - 13 Nov 2026
The Oxford Executive Development Masterclass,Mastering the Eight Key Leadership Roles,Geneva - Switzerland,"$ 14,000",23 Nov - 04 Dec 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Vienna - Austria,"$ 5,950",24 - 28 Nov 2025
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Paris - France,"$ 5,950",01 - 05 Dec 2025
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi - UAE,"$ 5,950",15 - 19 Dec 2025
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London - UK,"$ 5,950",02 - 06 Feb 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Milan - Italy,"$ 5,950",08 - 12 Jun 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Barcelona - Spain,"$ 5,950",27 - 31 Jul 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London - UK,"$ 5,950",24 - 28 Aug 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Rome - Italy,"$ 5,950",21 - 25 Sep 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",05 - 09 Oct 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Vienna - Austria,"$ 5,950",23 - 27 Nov 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Paris - France,"$ 5,950",30 Nov - 04 Dec 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi - UAE,"$ 5,950",14 - 18 Dec 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$ 3,950",08 - 12 Jun 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$ 3,950",21 - 25 Sep 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,London - UK,"$ 5,950",01 - 05 Dec 2025
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,London - UK,"$ 5,950",26 - 30 Jan 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Barcelona - Spain,"$ 5,950",11 - 15 May 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Oslo - Norway,"$ 5,950",08 - 12 Jun 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Lisbon - Portugal,"$ 5,950",10 - 14 Aug 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Online,"$ 3,950",01 - 05 Dec 2025
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Online,"$ 3,950",08 - 12 Jun 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Online,"$ 3,950",30 Nov - 04 Dec 2026
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,London - UK,"$ 5,950",01 - 05 Dec 2025
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,Geneva - Switzerland,"$ 5,950",29 Dec - 02 Jan 2026
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,London - UK,"$ 5,950",27 Apr - 01 May 2026
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,Barcelona - Spain,"$ 5,950",06 - 10 Jul 2026
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,London - UK,"$ 5,950",10 - 14 Aug 2026
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,London - UK,"$ 5,950",21 - 25 Sep 2026
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,Amsterdam - The Netherlands,"$ 5,950",12 - 16 Oct 2026
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,Geneva - Switzerland,"$ 5,950",28 Dec - 01 Jan 2027
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Vienna - Austria,"$ 5,950",24 - 28 Nov 2025
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Paris - France,"$ 5,950",01 - 05 Dec 2025
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi - UAE,"$ 5,950",15 - 19 Dec 2025
